instance_type,time_stump,region,zone,price
r3.xlarge,2019-08-03 08:40,ap-northeast-1,ap-northeast-1c,0.073500
m5.2xlarge,2019-08-03 08:40,ap-northeast-1,ap-northeast-1c,0.150400
m3.large,2019-08-03 04:47,ap-northeast-1,ap-northeast-1c,0.037400
m5.large,2019-08-03 04:32,ap-northeast-1,ap-northeast-1c,0.035600
m5.2xlarge,2019-08-03 03:48,ap-northeast-1,ap-northeast-1c,0.149900
r5d.xlarge,2019-08-03 02:39,ap-northeast-1,ap-northeast-1c,0.074100
r3.xlarge,2019-08-03 02:32,ap-northeast-1,ap-northeast-1c,0.073100
m3.large,2019-08-02 22:30,ap-northeast-1,ap-northeast-1c,0.037600
m5.2xlarge,2019-08-02 22:13,ap-northeast-1,ap-northeast-1c,0.149500
m5.xlarge,2019-08-02 20:39,ap-northeast-1,ap-northeast-1c,0.071400
r5d.xlarge,2019-08-02 14:09,ap-northeast-1,ap-northeast-1c,0.074100
r3.xlarge,2019-08-02 05:30,ap-northeast-1,ap-northeast-1c,0.072800
m5.large,2019-08-02 04:32,ap-northeast-1,ap-northeast-1c,0.035600
m3.large,2019-08-02 22:30,ap-northeast-1,ap-northeast-1c,0.037600
m5.2xlarge,2019-08-02 22:13,ap-northeast-1,ap-northeast-1c,0.149500
m5.xlarge,2019-08-02 20:39,ap-northeast-1,ap-northeast-1c,0.071400
m5.xlarge,2019-08-02 19:52,ap-northeast-1,ap-northeast-1c,0.071400
m3.large,2019-08-02 17:46,ap-northeast-1,ap-northeast-1c,0.037800
m5.2xlarge,2019-08-02 15:49,ap-northeast-1,ap-northeast-1c,0.149000
r5d.xlarge,2019-08-02 14:09,ap-northeast-1,ap-northeast-1c,0.074100
m3.large,2019-08-02 12:19,ap-northeast-1,ap-northeast-1c,0.038000
m3.large,2019-08-02 09:39,ap-northeast-1,ap-northeast-1c,0.038200
m5.2xlarge,2019-08-02 09:08,ap-northeast-1,ap-northeast-1c,0.148700
r3.xlarge,2019-08-02 05:30,ap-northeast-1,ap-northeast-1c,0.072800
m3.large,2019-08-02 05:06,ap-northeast-1,ap-northeast-1c,0.038200
m5.large,2019-08-02 04:32,ap-northeast-1,ap-northeast-1c,0.035600
m5.2xlarge,2019-08-02 02:10,ap-northeast-1,ap-northeast-1c,0.148500
m3.large,2019-08-01 21:59,ap-northeast-1,ap-northeast-1c,0.038300
m5.xlarge,2019-08-01 21:09,ap-northeast-1,ap-northeast-1c,0.071500
m5.2xlarge,2019-08-01 15:18,ap-northeast-1,ap-northeast-1c,0.148200
r5d.xlarge,2019-08-01 14:08,ap-northeast-1,ap-northeast-1c,0.074100
m5.large,2019-08-01 12:56,ap-northeast-1,ap-northeast-1c,0.035500
r3.xlarge,2019-08-01 11:16,ap-northeast-1,ap-northeast-1c,0.072900
m3.large,2019-08-01 21:59,ap-northeast-1,ap-northeast-1c,0.038300
m5.xlarge,2019-08-01 21:09,ap-northeast-1,ap-northeast-1c,0.071500
m5.xlarge,2019-08-01 15:52,ap-northeast-1,ap-northeast-1c,0.071600
m3.large,2019-08-01 15:18,ap-northeast-1,ap-northeast-1c,0.038500
m5.2xlarge,2019-08-01 15:18,ap-northeast-1,ap-northeast-1c,0.148200
r5d.xlarge,2019-08-01 14:08,ap-northeast-1,ap-northeast-1c,0.074100
m5.2xlarge,2019-08-01 13:39,ap-northeast-1,ap-northeast-1c,0.148500
m5.large,2019-08-01 12:56,ap-northeast-1,ap-northeast-1c,0.035500
r3.xlarge,2019-08-01 11:16,ap-northeast-1,ap-northeast-1c,0.072900
m3.large,2019-08-01 10:42,ap-northeast-1,ap-northeast-1c,0.038600
m5.xlarge,2019-08-01 10:08,ap-northeast-1,ap-northeast-1c,0.071700
m5.2xlarge,2019-08-01 09:02,ap-northeast-1,ap-northeast-1c,0.148500
r3.xlarge,2019-08-01 05:39,ap-northeast-1,ap-northeast-1c,0.072800
m3.large,2019-08-01 05:33,ap-northeast-1,ap-northeast-1c,0.038800
m5.2xlarge,2019-08-01 02:54,ap-northeast-1,ap-northeast-1c,0.148400
m3.large,2019-08-01 00:15,ap-northeast-1,ap-northeast-1c,0.038900
m5.xlarge,2019-08-01 00:07,ap-northeast-1,ap-northeast-1c,0.071600
m5.2xlarge,2019-07-31 19:23,ap-northeast-1,ap-northeast-1c,0.148600
m5.large,2019-07-31 19:09,ap-northeast-1,ap-northeast-1c,0.035400
m5.xlarge,2019-07-31 17:43,ap-northeast-1,ap-northeast-1c,0.071700
r3.xlarge,2019-07-31 16:27,ap-northeast-1,ap-northeast-1c,0.072800
r5d.xlarge,2019-07-31 14:08,ap-northeast-1,ap-northeast-1c,0.074100
m3.large,2019-07-31 12:17,ap-northeast-1,ap-northeast-1c,0.039000
m5.2xlarge,2019-07-31 19:23,ap-northeast-1,ap-northeast-1c,0.148600
m5.large,2019-07-31 19:09,ap-northeast-1,ap-northeast-1c,0.035400
m5.xlarge,2019-07-31 17:43,ap-northeast-1,ap-northeast-1c,0.071700
m5.xlarge,2019-07-31 16:39,ap-northeast-1,ap-northeast-1c,0.071800
r3.xlarge,2019-07-31 16:27,ap-northeast-1,ap-northeast-1c,0.072800
r3.xlarge,2019-07-31 15:49,ap-northeast-1,ap-northeast-1c,0.072700
r5d.xlarge,2019-07-31 14:08,ap-northeast-1,ap-northeast-1c,0.074100
m5.2xlarge,2019-07-31 13:41,ap-northeast-1,ap-northeast-1c,0.148800
m3.large,2019-07-31 12:17,ap-northeast-1,ap-northeast-1c,0.039000
m5.2xlarge,2019-07-31 09:04,ap-northeast-1,ap-northeast-1c,0.149200
m5.2xlarge,2019-07-31 04:04,ap-northeast-1,ap-northeast-1c,0.149800
m5.xlarge,2019-07-31 00:09,ap-northeast-1,ap-northeast-1c,0.071800
m3.large,2019-07-30 23:11,ap-northeast-1,ap-northeast-1c,0.039200
m5.2xlarge,2019-07-30 22:12,ap-northeast-1,ap-northeast-1c,0.150100
m5.large,2019-07-30 19:08,ap-northeast-1,ap-northeast-1c,0.035400
m5.xlarge,2019-07-30 17:20,ap-northeast-1,ap-northeast-1c,0.072300
r3.xlarge,2019-07-30 15:48,ap-northeast-1,ap-northeast-1c,0.072700
r5d.xlarge,2019-07-30 14:08,ap-northeast-1,ap-northeast-1c,0.074100
m3.large,2019-07-30 23:11,ap-northeast-1,ap-northeast-1c,0.039200
m5.2xlarge,2019-07-30 22:12,ap-northeast-1,ap-northeast-1c,0.150100
m5.large,2019-07-30 19:08,ap-northeast-1,ap-northeast-1c,0.035400
m5.xlarge,2019-07-30 17:20,ap-northeast-1,ap-northeast-1c,0.072300
m3.large,2019-07-30 15:57,ap-northeast-1,ap-northeast-1c,0.039300
r3.xlarge,2019-07-30 15:48,ap-northeast-1,ap-northeast-1c,0.072700
m5.2xlarge,2019-07-30 15:06,ap-northeast-1,ap-northeast-1c,0.150500
m5.xlarge,2019-07-30 14:39,ap-northeast-1,ap-northeast-1c,0.073000
r5d.xlarge,2019-07-30 14:08,ap-northeast-1,ap-northeast-1c,0.074100
m5.xlarge,2019-07-30 10:14,ap-northeast-1,ap-northeast-1c,0.073000
r3.xlarge,2019-07-30 10:06,ap-northeast-1,ap-northeast-1c,0.072600
m5.2xlarge,2019-07-30 09:49,ap-northeast-1,ap-northeast-1c,0.150800
m5.2xlarge,2019-07-30 03:49,ap-northeast-1,ap-northeast-1c,0.150300
m5.xlarge,2019-07-30 03:00,ap-northeast-1,ap-northeast-1c,0.073500
m3.large,2019-07-30 02:43,ap-northeast-1,ap-northeast-1c,0.039500
r3.xlarge,2019-07-30 02:39,ap-northeast-1,ap-northeast-1c,0.072500
m5.large,2019-07-30 02:34,ap-northeast-1,ap-northeast-1c,0.035500
r5d.xlarge,2019-07-30 01:03,ap-northeast-1,ap-northeast-1c,0.074200
m3.large,2019-07-29 21:22,ap-northeast-1,ap-northeast-1c,0.039300
m5.xlarge,2019-07-29 19:33,ap-northeast-1,ap-northeast-1c,0.073600
r5d.xlarge,2019-07-29 16:17,ap-northeast-1,ap-northeast-1c,0.074300
r3.xlarge,2019-07-29 16:11,ap-northeast-1,ap-northeast-1c,0.072500
m5.2xlarge,2019-07-29 13:49,ap-northeast-1,ap-northeast-1c,0.149000
m5.large,2019-07-29 05:52,ap-northeast-1,ap-northeast-1c,0.035400
m3.large,2019-07-29 21:22,ap-northeast-1,ap-northeast-1c,0.039300
m5.xlarge,2019-07-29 19:33,ap-northeast-1,ap-northeast-1c,0.073600
r5d.xlarge,2019-07-29 16:17,ap-northeast-1,ap-northeast-1c,0.074300
r3.xlarge,2019-07-29 16:11,ap-northeast-1,ap-northeast-1c,0.072500
m5.2xlarge,2019-07-29 13:49,ap-northeast-1,ap-northeast-1c,0.149000
m5.xlarge,2019-07-29 12:43,ap-northeast-1,ap-northeast-1c,0.073900
r3.xlarge,2019-07-29 09:46,ap-northeast-1,ap-northeast-1c,0.072200
m5.2xlarge,2019-07-29 07:25,ap-northeast-1,ap-northeast-1c,0.149100
m5.xlarge,2019-07-29 07:16,ap-northeast-1,ap-northeast-1c,0.073700
m5.large,2019-07-29 05:52,ap-northeast-1,ap-northeast-1c,0.035400
m3.large,2019-07-29 04:29,ap-northeast-1,ap-northeast-1c,0.039100
m5.large,2019-07-29 04:15,ap-northeast-1,ap-northeast-1c,0.035300
r3.xlarge,2019-07-29 02:58,ap-northeast-1,ap-northeast-1c,0.072000
r3.xlarge,2019-07-29 01:36,ap-northeast-1,ap-northeast-1c,0.071900
m5.xlarge,2019-07-29 00:43,ap-northeast-1,ap-northeast-1c,0.073900
m5.2xlarge,2019-07-29 00:27,ap-northeast-1,ap-northeast-1c,0.149200
m3.large,2019-07-28 21:06,ap-northeast-1,ap-northeast-1c,0.039200
r3.xlarge,2019-07-28 20:08,ap-northeast-1,ap-northeast-1c,0.071900
m5.2xlarge,2019-07-28 17:12,ap-northeast-1,ap-northeast-1c,0.149600
r5d.xlarge,2019-07-28 16:17,ap-northeast-1,ap-northeast-1c,0.074300
m5.xlarge,2019-07-28 15:23,ap-northeast-1,ap-northeast-1c,0.073700
m5.large,2019-07-28 04:15,ap-northeast-1,ap-northeast-1c,0.035300
m3.large,2019-07-28 21:06,ap-northeast-1,ap-northeast-1c,0.039200
r3.xlarge,2019-07-28 20:08,ap-northeast-1,ap-northeast-1c,0.071900
m5.2xlarge,2019-07-28 17:12,ap-northeast-1,ap-northeast-1c,0.149600
r5d.xlarge,2019-07-28 16:17,ap-northeast-1,ap-northeast-1c,0.074300
m5.xlarge,2019-07-28 15:23,ap-northeast-1,ap-northeast-1c,0.073700
m5.2xlarge,2019-07-28 12:28,ap-northeast-1,ap-northeast-1c,0.150100
m5.xlarge,2019-07-28 10:39,ap-northeast-1,ap-northeast-1c,0.073800
r3.xlarge,2019-07-28 06:45,ap-northeast-1,ap-northeast-1c,0.071800
m5.2xlarge,2019-07-28 05:31,ap-northeast-1,ap-northeast-1c,0.150300
m5.large,2019-07-28 04:15,ap-northeast-1,ap-northeast-1c,0.035300
m5.2xlarge,2019-07-27 23:56,ap-northeast-1,ap-northeast-1c,0.150600
r3.xlarge,2019-07-27 23:15,ap-northeast-1,ap-northeast-1c,0.071600
m5.large,2019-07-27 21:51,ap-northeast-1,ap-northeast-1c,0.035400
m3.large,2019-07-27 21:17,ap-northeast-1,ap-northeast-1c,0.039300
r5d.xlarge,2019-07-27 16:17,ap-northeast-1,ap-northeast-1c,0.074300
m5.xlarge,2019-07-27 16:00,ap-northeast-1,ap-northeast-1c,0.073800
m5.2xlarge,2019-07-27 23:56,ap-northeast-1,ap-northeast-1c,0.150600
r3.xlarge,2019-07-27 23:15,ap-northeast-1,ap-northeast-1c,0.071600
m5.large,2019-07-27 21:51,ap-northeast-1,ap-northeast-1c,0.035400
m3.large,2019-07-27 21:17,ap-northeast-1,ap-northeast-1c,0.039300
m5.2xlarge,2019-07-27 18:22,ap-northeast-1,ap-northeast-1c,0.151200
r3.xlarge,2019-07-27 16:41,ap-northeast-1,ap-northeast-1c,0.071200
r5d.xlarge,2019-07-27 16:17,ap-northeast-1,ap-northeast-1c,0.074300
m5.xlarge,2019-07-27 16:00,ap-northeast-1,ap-northeast-1c,0.073800
m5.large,2019-07-27 15:10,ap-northeast-1,ap-northeast-1c,0.035300
m5.large,2019-07-27 14:55,ap-northeast-1,ap-northeast-1c,0.035400
m5.2xlarge,2019-07-27 13:29,ap-northeast-1,ap-northeast-1c,0.151500
r3.xlarge,2019-07-27 11:32,ap-northeast-1,ap-northeast-1c,0.070900
m5.2xlarge,2019-07-27 08:54,ap-northeast-1,ap-northeast-1c,0.151900
m5.xlarge,2019-07-27 08:28,ap-northeast-1,ap-northeast-1c,0.073500
m3.large,2019-07-27 07:38,ap-northeast-1,ap-northeast-1c,0.039500
m5.2xlarge,2019-07-27 02:45,ap-northeast-1,ap-northeast-1c,0.152500
m5.xlarge,2019-07-27 02:04,ap-northeast-1,ap-northeast-1c,0.073600
m3.large,2019-07-27 01:39,ap-northeast-1,ap-northeast-1c,0.039600
m5.2xlarge,2019-07-26 21:20,ap-northeast-1,ap-northeast-1c,0.153900
m5.xlarge,2019-07-26 20:55,ap-northeast-1,ap-northeast-1c,0.073700
r5d.xlarge,2019-07-26 19:22,ap-northeast-1,ap-northeast-1c,0.074400
m3.large,2019-07-26 19:06,ap-northeast-1,ap-northeast-1c,0.039700
m5.large,2019-07-26 14:55,ap-northeast-1,ap-northeast-1c,0.035400
r3.xlarge,2019-07-26 13:15,ap-northeast-1,ap-northeast-1c,0.070700
m5.2xlarge,2019-07-26 21:20,ap-northeast-1,ap-northeast-1c,0.153900
m5.xlarge,2019-07-26 20:55,ap-northeast-1,ap-northeast-1c,0.073700
r5d.xlarge,2019-07-26 19:22,ap-northeast-1,ap-northeast-1c,0.074400
m3.large,2019-07-26 19:06,ap-northeast-1,ap-northeast-1c,0.039700
m5.2xlarge,2019-07-26 16:03,ap-northeast-1,ap-northeast-1c,0.154600
m5.large,2019-07-26 14:55,ap-northeast-1,ap-northeast-1c,0.035400
r3.xlarge,2019-07-26 13:15,ap-northeast-1,ap-northeast-1c,0.070700
m3.large,2019-07-26 12:58,ap-northeast-1,ap-northeast-1c,0.039800
m5.xlarge,2019-07-26 10:03,ap-northeast-1,ap-northeast-1c,0.073900
r3.xlarge,2019-07-26 07:41,ap-northeast-1,ap-northeast-1c,0.070600
m3.large,2019-07-26 07:16,ap-northeast-1,ap-northeast-1c,0.039900
m5.2xlarge,2019-07-26 04:03,ap-northeast-1,ap-northeast-1c,0.155600
r3.xlarge,2019-07-26 03:05,ap-northeast-1,ap-northeast-1c,0.070500
m5.xlarge,2019-07-26 02:31,ap-northeast-1,ap-northeast-1c,0.073400
m3.large,2019-07-26 01:07,ap-northeast-1,ap-northeast-1c,0.039800
r3.xlarge,2019-07-25 22:20,ap-northeast-1,ap-northeast-1c,0.070300
m5.large,2019-07-25 21:19,ap-northeast-1,ap-northeast-1c,0.035500
m5.xlarge,2019-07-25 21:14,ap-northeast-1,ap-northeast-1c,0.073200
m3.large,2019-07-25 21:06,ap-northeast-1,ap-northeast-1c,0.039900
r5d.xlarge,2019-07-25 19:22,ap-northeast-1,ap-northeast-1c,0.074400
m5.2xlarge,2019-07-25 16:46,ap-northeast-1,ap-northeast-1c,0.155100
r3.xlarge,2019-07-25 22:20,ap-northeast-1,ap-northeast-1c,0.070300
m5.large,2019-07-25 21:19,ap-northeast-1,ap-northeast-1c,0.035500
m5.xlarge,2019-07-25 21:14,ap-northeast-1,ap-northeast-1c,0.073200
m3.large,2019-07-25 21:06,ap-northeast-1,ap-northeast-1c,0.039900
r3.xlarge,2019-07-25 21:06,ap-northeast-1,ap-northeast-1c,0.070200
r5d.xlarge,2019-07-25 19:22,ap-northeast-1,ap-northeast-1c,0.074400
m5.large,2019-07-25 17:01,ap-northeast-1,ap-northeast-1c,0.035500
m5.2xlarge,2019-07-25 16:46,ap-northeast-1,ap-northeast-1c,0.155100
r3.xlarge,2019-07-25 16:13,ap-northeast-1,ap-northeast-1c,0.070200
m5.xlarge,2019-07-25 14:49,ap-northeast-1,ap-northeast-1c,0.073500
m5.2xlarge,2019-07-25 11:45,ap-northeast-1,ap-northeast-1c,0.154700
r3.xlarge,2019-07-25 10:06,ap-northeast-1,ap-northeast-1c,0.070100
m5.xlarge,2019-07-25 09:40,ap-northeast-1,ap-northeast-1c,0.073600
m3.large,2019-07-25 05:46,ap-northeast-1,ap-northeast-1c,0.039900
m5.2xlarge,2019-07-25 05:37,ap-northeast-1,ap-northeast-1c,0.154300
r3.xlarge,2019-07-25 04:31,ap-northeast-1,ap-northeast-1c,0.070000
m5.xlarge,2019-07-25 02:50,ap-northeast-1,ap-northeast-1c,0.073300
m3.large,2019-07-25 01:02,ap-northeast-1,ap-northeast-1c,0.039800
m5.2xlarge,2019-07-25 00:54,ap-northeast-1,ap-northeast-1c,0.154500
r3.xlarge,2019-07-24 21:24,ap-northeast-1,ap-northeast-1c,0.069800
m5.xlarge,2019-07-24 20:09,ap-northeast-1,ap-northeast-1c,0.073200
m5.large,2019-07-24 20:08,ap-northeast-1,ap-northeast-1c,0.035500
r5d.xlarge,2019-07-24 19:21,ap-northeast-1,ap-northeast-1c,0.074400
m3.large,2019-07-24 18:37,ap-northeast-1,ap-northeast-1c,0.039900
m5.2xlarge,2019-07-24 17:47,ap-northeast-1,ap-northeast-1c,0.154700
r3.xlarge,2019-07-24 21:24,ap-northeast-1,ap-northeast-1c,0.069800
m5.xlarge,2019-07-24 20:09,ap-northeast-1,ap-northeast-1c,0.073200
m5.large,2019-07-24 20:08,ap-northeast-1,ap-northeast-1c,0.035500
r5d.xlarge,2019-07-24 19:21,ap-northeast-1,ap-northeast-1c,0.074400
m3.large,2019-07-24 18:37,ap-northeast-1,ap-northeast-1c,0.039900
m3.large,2019-07-24 18:30,ap-northeast-1,ap-northeast-1c,0.040000
m5.2xlarge,2019-07-24 17:47,ap-northeast-1,ap-northeast-1c,0.154700
m5.xlarge,2019-07-24 15:32,ap-northeast-1,ap-northeast-1c,0.073000
r3.xlarge,2019-07-24 14:41,ap-northeast-1,ap-northeast-1c,0.070100
m5.2xlarge,2019-07-24 12:53,ap-northeast-1,ap-northeast-1c,0.155100
m5.xlarge,2019-07-24 09:15,ap-northeast-1,ap-northeast-1c,0.073100
m5.2xlarge,2019-07-24 07:44,ap-northeast-1,ap-northeast-1c,0.154900
r3.xlarge,2019-07-24 07:36,ap-northeast-1,ap-northeast-1c,0.069900
m5.xlarge,2019-07-24 03:25,ap-northeast-1,ap-northeast-1c,0.072900
r3.xlarge,2019-07-24 01:44,ap-northeast-1,ap-northeast-1c,0.069800
m5.2xlarge,2019-07-24 01:19,ap-northeast-1,ap-northeast-1c,0.154200
m5.large,2019-07-23 20:08,ap-northeast-1,ap-northeast-1c,0.035500
m5.xlarge,2019-07-23 20:02,ap-northeast-1,ap-northeast-1c,0.073000
r5d.xlarge,2019-07-23 19:20,ap-northeast-1,ap-northeast-1c,0.074400
r3.xlarge,2019-07-23 18:46,ap-northeast-1,ap-northeast-1c,0.069700
m3.large,2019-07-23 18:30,ap-northeast-1,ap-northeast-1c,0.040000
m5.2xlarge,2019-07-23 18:22,ap-northeast-1,ap-northeast-1c,0.155000
m5.large,2019-07-23 20:08,ap-northeast-1,ap-northeast-1c,0.035500
m5.xlarge,2019-07-23 20:02,ap-northeast-1,ap-northeast-1c,0.073000
r5d.xlarge,2019-07-23 19:20,ap-northeast-1,ap-northeast-1c,0.074400
m5.xlarge,2019-07-23 19:02,ap-northeast-1,ap-northeast-1c,0.073300
r3.xlarge,2019-07-23 18:46,ap-northeast-1,ap-northeast-1c,0.069700
m3.large,2019-07-23 18:30,ap-northeast-1,ap-northeast-1c,0.040000
m3.large,2019-07-23 18:29,ap-northeast-1,ap-northeast-1c,0.040100
m5.2xlarge,2019-07-23 18:22,ap-northeast-1,ap-northeast-1c,0.155000
m5.xlarge,2019-07-23 14:02,ap-northeast-1,ap-northeast-1c,0.073300
m5.2xlarge,2019-07-23 13:29,ap-northeast-1,ap-northeast-1c,0.155400
r3.xlarge,2019-07-23 12:47,ap-northeast-1,ap-northeast-1c,0.069600
m5.2xlarge,2019-07-23 07:55,ap-northeast-1,ap-northeast-1c,0.155800
r3.xlarge,2019-07-23 07:04,ap-northeast-1,ap-northeast-1c,0.069300
r5d.xlarge,2019-07-23 07:04,ap-northeast-1,ap-northeast-1c,0.074500
m5.xlarge,2019-07-23 06:56,ap-northeast-1,ap-northeast-1c,0.073200
r3.xlarge,2019-07-23 01:39,ap-northeast-1,ap-northeast-1c,0.069200
r5d.xlarge,2019-07-23 01:22,ap-northeast-1,ap-northeast-1c,0.074600
m5.2xlarge,2019-07-23 00:57,ap-northeast-1,ap-northeast-1c,0.154700
m5.xlarge,2019-07-22 23:33,ap-northeast-1,ap-northeast-1c,0.073100
r5d.xlarge,2019-07-22 22:52,ap-northeast-1,ap-northeast-1c,0.074500
m5.large,2019-07-22 20:08,ap-northeast-1,ap-northeast-1c,0.035500
m3.large,2019-07-22 18:28,ap-northeast-1,ap-northeast-1c,0.040100
m5.2xlarge,2019-07-22 17:55,ap-northeast-1,ap-northeast-1c,0.153000
r3.xlarge,2019-07-22 03:36,ap-northeast-1,ap-northeast-1c,0.069100
m5.xlarge,2019-07-22 23:33,ap-northeast-1,ap-northeast-1c,0.073100
r5d.xlarge,2019-07-22 22:52,ap-northeast-1,ap-northeast-1c,0.074500
m5.large,2019-07-22 20:08,ap-northeast-1,ap-northeast-1c,0.035500
m3.large,2019-07-22 18:28,ap-northeast-1,ap-northeast-1c,0.040100
m5.2xlarge,2019-07-22 17:55,ap-northeast-1,ap-northeast-1c,0.153000
m5.xlarge,2019-07-22 16:41,ap-northeast-1,ap-northeast-1c,0.072500
m5.2xlarge,2019-07-22 12:47,ap-northeast-1,ap-northeast-1c,0.152600
m5.large,2019-07-22 12:25,ap-northeast-1,ap-northeast-1c,0.035400
m5.xlarge,2019-07-22 10:59,ap-northeast-1,ap-northeast-1c,0.072800
m3.large,2019-07-22 10:58,ap-northeast-1,ap-northeast-1c,0.040200
m5.2xlarge,2019-07-22 07:54,ap-northeast-1,ap-northeast-1c,0.151900
m3.large,2019-07-22 07:02,ap-northeast-1,ap-northeast-1c,0.040100
m5.xlarge,2019-07-22 06:15,ap-northeast-1,ap-northeast-1c,0.072500
m3.large,2019-07-22 03:52,ap-northeast-1,ap-northeast-1c,0.040100
r3.xlarge,2019-07-22 03:36,ap-northeast-1,ap-northeast-1c,0.069100
m5.2xlarge,2019-07-22 03:02,ap-northeast-1,ap-northeast-1c,0.150500
m5.2xlarge,2019-07-22 03:02,ap-northeast-1,ap-northeast-1c,0.150500
r3.xlarge,2019-07-21 23:00,ap-northeast-1,ap-northeast-1c,0.069200
r5d.xlarge,2019-07-21 22:52,ap-northeast-1,ap-northeast-1c,0.074500
m3.large,2019-07-21 22:18,ap-northeast-1,ap-northeast-1c,0.040000
m5.2xlarge,2019-07-21 20:46,ap-northeast-1,ap-northeast-1c,0.150400
m5.xlarge,2019-07-21 15:02,ap-northeast-1,ap-northeast-1c,0.071800
m5.large,2019-07-21 12:25,ap-northeast-1,ap-northeast-1c,0.035400
r3.xlarge,2019-07-21 23:00,ap-northeast-1,ap-northeast-1c,0.069200
r5d.xlarge,2019-07-21 22:52,ap-northeast-1,ap-northeast-1c,0.074500
m3.large,2019-07-21 22:18,ap-northeast-1,ap-northeast-1c,0.040000
m3.large,2019-07-21 20:49,ap-northeast-1,ap-northeast-1c,0.040100
m5.2xlarge,2019-07-21 20:46,ap-northeast-1,ap-northeast-1c,0.150400
m5.xlarge,2019-07-21 15:02,ap-northeast-1,ap-northeast-1c,0.071800
m5.2xlarge,2019-07-21 13:40,ap-northeast-1,ap-northeast-1c,0.150800
m5.large,2019-07-21 12:25,ap-northeast-1,ap-northeast-1c,0.035400
r5d.xlarge,2019-07-21 12:08,ap-northeast-1,ap-northeast-1c,0.074600
m5.large,2019-07-21 11:54,ap-northeast-1,ap-northeast-1c,0.035500
r3.xlarge,2019-07-21 10:11,ap-northeast-1,ap-northeast-1c,0.069300
m5.2xlarge,2019-07-21 07:49,ap-northeast-1,ap-northeast-1c,0.150700
r3.xlarge,2019-07-21 05:18,ap-northeast-1,ap-northeast-1c,0.069400
r5d.xlarge,2019-07-21 01:50,ap-northeast-1,ap-northeast-1c,0.074700
m3.large,2019-07-20 20:49,ap-northeast-1,ap-northeast-1c,0.040100
m5.2xlarge,2019-07-20 17:36,ap-northeast-1,ap-northeast-1c,0.151500
r3.xlarge,2019-07-20 17:36,ap-northeast-1,ap-northeast-1c,0.069600
m5.xlarge,2019-07-20 16:46,ap-northeast-1,ap-northeast-1c,0.071800
r5d.xlarge,2019-07-20 15:23,ap-northeast-1,ap-northeast-1c,0.074800
m5.large,2019-07-20 11:54,ap-northeast-1,ap-northeast-1c,0.035500
m3.large,2019-07-20 20:49,ap-northeast-1,ap-northeast-1c,0.040100
m5.2xlarge,2019-07-20 17:36,ap-northeast-1,ap-northeast-1c,0.151500
r3.xlarge,2019-07-20 17:36,ap-northeast-1,ap-northeast-1c,0.069600
m5.xlarge,2019-07-20 16:46,ap-northeast-1,ap-northeast-1c,0.071800
r5d.xlarge,2019-07-20 15:23,ap-northeast-1,ap-northeast-1c,0.074800
m5.xlarge,2019-07-20 14:01,ap-northeast-1,ap-northeast-1c,0.071700
m5.large,2019-07-20 11:54,ap-northeast-1,ap-northeast-1c,0.035500
r5d.xlarge,2019-07-20 09:49,ap-northeast-1,ap-northeast-1c,0.074900
m5.large,2019-07-20 08:30,ap-northeast-1,ap-northeast-1c,0.035600
m5.xlarge,2019-07-20 07:10,ap-northeast-1,ap-northeast-1c,0.071700
r3.xlarge,2019-07-20 05:54,ap-northeast-1,ap-northeast-1c,0.069700
m5.2xlarge,2019-07-20 05:46,ap-northeast-1,ap-northeast-1c,0.152300
r5d.xlarge,2019-07-20 05:04,ap-northeast-1,ap-northeast-1c,0.075000
m3.large,2019-07-20 02:45,ap-northeast-1,ap-northeast-1c,0.040200
m5.2xlarge,2019-07-20 01:02,ap-northeast-1,ap-northeast-1c,0.152800
m5.xlarge,2019-07-19 23:16,ap-northeast-1,ap-northeast-1c,0.071600
r5d.xlarge,2019-07-19 21:58,ap-northeast-1,ap-northeast-1c,0.075100
r3.xlarge,2019-07-19 19:36,ap-northeast-1,ap-northeast-1c,0.069800
m5.2xlarge,2019-07-19 17:39,ap-northeast-1,ap-northeast-1c,0.152400
m5.large,2019-07-19 08:30,ap-northeast-1,ap-northeast-1c,0.035600
m3.large,2019-07-19 02:45,ap-northeast-1,ap-northeast-1c,0.040200
m5.xlarge,2019-07-19 23:16,ap-northeast-1,ap-northeast-1c,0.071600
r5d.xlarge,2019-07-19 21:58,ap-northeast-1,ap-northeast-1c,0.075100
r3.xlarge,2019-07-19 19:36,ap-northeast-1,ap-northeast-1c,0.069800
m5.2xlarge,2019-07-19 17:39,ap-northeast-1,ap-northeast-1c,0.152400
r3.xlarge,2019-07-19 16:02,ap-northeast-1,ap-northeast-1c,0.069900
r5d.xlarge,2019-07-19 15:00,ap-northeast-1,ap-northeast-1c,0.075200
r3.xlarge,2019-07-19 12:46,ap-northeast-1,ap-northeast-1c,0.069900
m5.2xlarge,2019-07-19 10:41,ap-northeast-1,ap-northeast-1c,0.152700
r3.xlarge,2019-07-19 09:54,ap-northeast-1,ap-northeast-1c,0.070000
r5d.xlarge,2019-07-19 09:51,ap-northeast-1,ap-northeast-1c,0.075400
m5.large,2019-07-19 08:30,ap-northeast-1,ap-northeast-1c,0.035600
m5.2xlarge,2019-07-19 05:32,ap-northeast-1,ap-northeast-1c,0.151900
r5d.xlarge,2019-07-19 04:01,ap-northeast-1,ap-northeast-1c,0.075700
